annual_gwh,latitude,longitude,altitude
70.6049,63.192406000000005,10.956678,247.7
63.8,63.637554,10.132666,95.6
96.0375,63.726499,10.865013000000001,142.7
54.0695,63.927744,10.233433999999999,332.1
76.93,63.84786999999999,10.682239,183.8
25.3609,63.164753000000005,11.231371000000001,216.4
405.3697,63.155303,11.235878999999999,365.0
67.796,63.44024399999999,11.742539,257.9
136.5533,64.228736,12.025878,241.6
259.1953,60.805201000000004,7.377305000000001,1095.0
77.3951,60.958422999999996,9.300065,353.2
168.1781,60.857431999999996,5.696332,750.0
679.9,60.87005799999999,5.596857,396.9
463.7812,63.407563,11.776733,362.7
43.9553,59.204846999999994,7.835122999999999,601.6
101.7914,59.310502,9.045155000000001,81.7
473.605,60.911584999999995,9.368901,516.1
140.489,59.883353,8.683911,241.9
881.7369,59.876366000000004,8.592995,300.9
708.3,58.557967000000005,7.367182000000001,427.0
680.5938,62.500671,7.776139,236.3
39.5399,61.416520999999996,5.949262,356.7
97.8411,62.63921800000001,8.730667,272.7
51.6063,62.44759499999999,7.487445,100.8
402.3264,62.802952000000005,10.017076,373.8
676.8334,63.032064,11.703242,532.5
159.4697,63.032098,11.703237,532.5
186.6222,59.658147,6.985078999999999,658.9
106.5234,60.208303,10.239006,128.6
154.5392,60.440008999999996,5.8607059999999995,237.1
249.55,58.996124,7.546861,212.5
77.161,60.974957999999994,6.062494999999999,624.9
266.3612,59.187073,8.039686999999999,809.3
51.3763,59.663476,6.065529,74.5
367.4281,60.738618,5.806826999999999,45.8
315.9293,58.406048999999996,8.636194999999999,35.4
164.8,60.464282999999995,5.915178,488.4
586.8782,59.948092,9.933664,87.0
169.2036,60.830769,5.881864,31.1
96.3947,60.255341,5.740831,312.6
946.4488,59.636706000000004,11.154442999999999,88.3
72.3008,58.478972999999996,6.030994000000001,22.8
66.8794,61.065633999999996,12.581802,314.5
301.918,64.543207,12.454644,67.4
214.1837,64.610022,12.578041,106.8
85.0332,64.67747299999999,12.677895,107.7
813.1179,64.703361,12.836591,158.7
145.7569,64.695063,13.641729999999999,503.3
110.5432,64.652493,13.786226000000001,548.3
88.7347,64.886275,13.562079,426.5
549.0638,65.20919599999999,12.796868,152.3
256.4047,65.80354399999999,12.72901,8.1
901.0,65.88709200000001,13.800660999999998,368.4
71.9561,66.053038,13.336591,117.9
2001.0,66.052027,13.774633999999999,255.7
231.9844,66.310342,13.563553,30.2
136.9323,66.06270699999999,13.997822,63.4
306.3885,66.336842,14.166998999999999,31.6
57.0834,66.375658,13.657310999999998,593.8
62.7,66.645942,13.560479,8.4
2466.146,66.724624,13.941961,627.6
561.6896,66.97119599999999,14.157404999999999,109.0
48.2444,66.951346,14.2253,335.3
76.6596,67.129685,14.955135999999998,2.0
293.4287,67.19866999999999,15.724273,119.4
916.3383,67.323103,15.722385999999998,289.5
155.7169,67.082708,16.055170999999998,474.3
247.7921,67.116045,16.067266,282.6
362.6552,67.12091099999999,16.120824,405.1
52.2477,67.355703,14.8518,10.9
749.7406,67.62162099999999,16.007076,506.9
52.4531,67.904601,15.860028,29.4
80.5786,67.807909,16.115713,399.8
86.4294,67.824218,15.993795,76.4
304.2485,68.06065600000001,16.668725,323.6
1191.127,68.20108499999999,17.36584,253.1
69.564,68.536733,17.028622,8.9
41.367,68.403304,17.421529999999997,60.0
246.4577,68.397625,17.799681,490.5
101.2108,68.475637,17.626088,5.9
110.9623,67.451702,15.742424,348.9
500.3513,68.657726,18.821514,330.7
704.3871,68.740897,18.653453,186.9
221.3252,69.043788,18.589681,55.0
124.5671,68.87546999999999,19.559838,171.6
340.4763,69.312883,20.34206,332.7
339.9556,69.45675899999999,20.909812,487.8
74.1132,69.68426099999999,22.154025,435.0
762.3478,69.718538,23.807803,334.5
58.4095,70.401409,23.627291,73.5
197.9466,69.71935400000001,22.057419,36.8
288.593,69.372939,29.694000000000003,41.9
141.1115,69.399366,29.787269000000002,28.8
215.0,70.409576,26.701874,105.0
55.9969,62.673965,11.454044999999999,688.3
179.4176,59.929421,9.946417,41.6
35.0032,59.931022999999996,9.945466,34.7
162.01,61.841526,5.802617,52.4
428.218,60.44,6.412634,680.0
1449.726,61.297126,7.8499490000000005,1085.9
451.0685,61.4371,7.234789999999999,293.3
2183.8,66.294966,14.270422,361.7
103.1584,59.885624,9.909036,18.4
90.9324,62.149826000000004,7.43549,689.2
347.07,59.04381600000001,6.646542999999999,763.9
94.8466,66.796875,14.000939,4.8
1051.4589999999998,59.625305000000004,7.853282000000001,644.1
63.0559,60.978203,6.5160919999999996,867.4
203.688,60.238241,9.00084,275.5
282.345,59.736731000000006,7.4345550000000005,816.7
148.4809,60.909193,11.525803999999999,189.4
2327.743,59.445572,8.040303,217.0
135.3363,59.496878,7.829058,553.2
305.7,59.46516,7.932223,299.2
58.0463,60.203109999999995,10.342111000000001,94.7
67.9952,58.767745999999995,8.481447,151.4
736.8313,59.885372,8.673893,313.3
582.7993,58.881372,6.817814,652.4
303.92,61.937433999999996,7.8868529999999994,798.3
377.28,61.921769999999995,8.090527999999999,539.3
193.0192,63.986371,11.094741,138.8
54.0,59.51795799999999,8.671041,467.8
54.0,59.159053,6.612866,775.8
712.3,59.844023,5.994117,295.4
55.0,61.840737,6.638780000000001,232.8
61.5,61.733638,6.508575,139.0
141.5,58.26146,7.971019,38.6
381.017,59.639931999999995,6.379562,250.2
1029.568,59.639931999999995,6.379562,250.2
138.4,63.372365,10.404036999999999,76.4
247.0,61.511812,6.60963,728.7
92.0,59.00283100000001,6.081568,152.1
84.0,61.310276,7.832644999999999,101.1
69.0,59.350378000000006,7.295355000000001,557.7
342.0,61.23865,6.1593599999999995,440.3
58.0463,60.20244,10.341292,96.3
65.0,66.057335,14.243865,618.4
47.4,61.736211,8.936282,948.6
335.0,59.90081899999999,9.927742,27.8
163.1,60.706522,11.792213,163.4
135.3,59.474663,10.003857,44.2
81.0,60.849199,6.722972,215.4
501.2,58.391757999999996,7.894413,181.8
2001.0,66.052217,13.772272000000001,276.7
771.4,61.811048,11.111031,471.9
31.11,58.348147,6.964907000000001,55.2
58.0,66.923648,14.393595999999999,455.7
583.0,60.029155,11.319597,126.1
40.5,65.28981,13.041161,213.3
57.0,60.115821999999994,6.625288,826.4
139.2271,58.951489,8.518410000000001,194.7
192.0,61.86079300000001,9.408787,423.7
75.0,64.279771,12.617346000000001,226.3
1500.0,59.065338,6.632272,649.4
81.22,59.786683999999994,9.898589999999999,3.2
302.6558,59.128898,6.892177,923.1
1335.075,59.479142,6.692334,1041.9
67.6761,60.191554000000004,6.389273,978.7
44.7426,61.00358000000001,8.068592,1161.9
107.4864,61.56590500000001,7.866189,1086.8
31.112,64.046234,11.082015,281.1
170.1262,60.798131000000005,7.571407000000001,1147.6
106.7417,63.394119999999994,11.913236,454.5
81.5556,60.892782999999994,6.065016,649.4
9.0683,58.524009,5.835996,11.3
16.3847,58.406025,6.101414,9.8
8.7591,58.418928,6.109621,75.0
11.2323,58.828633999999994,5.832796,32.0
34.1092,58.828058999999996,6.055009,44.1
20.0945,58.85199300000001,6.123136,4.6
17.459,59.022811,6.070447,98.1
6.221,58.254535,6.792103999999999,12.0
35.2738,58.281282,6.815432,26.0
30.073,58.222591,7.335344,43.4
19.8,58.465031999999994,6.544323,80.0
16.024,58.662372999999995,6.6178669999999995,356.3
20.4983,58.716308,6.632331,445.2
10.777999999999999,68.44041,17.469644,205.3
6.6336,58.752981999999996,7.857013,255.0
62.1474,58.94593100000001,8.482192,179.7
39.8542,58.982861,8.533434,234.6
11.3568,59.00784300000001,8.551741,246.8
28.296,58.895751000000004,9.337292999999999,14.3
13.1445,58.90171899999999,9.337977,26.0
13.6703,58.924804,9.333019,33.9
32.283,58.96678000000001,9.313175,43.6
11.9877,58.884595999999995,9.347581,6.2
12.9342,59.052673,10.018279,5.7
5.1524,59.06415500000001,5.913017,2.7
9.947000000000001,59.890018000000005,5.517792,4.6
20.1334,59.827389000000004,5.795448,23.8
19.3727,59.874725,6.074132,631.2
22.3553,60.27463100000001,6.039434,20.2
16.432000000000002,59.46530500000001,6.319367,45.7
5.3323,59.871267,7.007766,1242.2
19.8,60.283708,6.297254,80.8
29.5336,60.364247,6.1502550000000005,10.8
23.2395,59.148941,8.772761000000001,189.6
47.684,59.28129499999999,9.252866000000001,22.7
44.016000000000005,59.281502,9.253044000000001,21.4
7.6763,59.674307999999996,8.558894,755.5
28.2869,59.715441000000006,8.699349,746.2
9.0434,59.8461,9.294561,583.0
17.0,59.20564399999999,9.609150999999999,4.1
13.3096,59.294939,9.560249,64.5
45.06399999999999,59.321348,9.657249,124.7
13.5579,59.362264,9.663048,266.8
21.2744,59.242816000000005,9.811942,36.0
25.0,59.667538,9.652135000000001,146.6
11.0414,59.733039,9.872011,4.2
21.5888,59.43871600000001,10.668395,6.1
27.8664,60.053334,9.54561,119.0
16.5095,59.91378100000001,9.885792,34.4
23.4498,59.996669,10.749974,155.8
37.1201,60.202558999999994,10.249582,120.5
3.4701,60.221484,10.369892,124.4
23.7652,60.22209399999999,10.368595,123.5
15.2476,60.227748,10.376135000000001,130.9
13.8805,60.420730000000006,10.384411,138.8
18.9712,60.428801,5.623467,3.8
7.5884,60.46074300000001,5.4375160000000005,11.5
14.254000000000001,60.617731000000006,5.586937,3.2
12.264000000000001,60.61350600000001,5.604592,79.3
17.9458,60.426945999999994,5.830623,182.8
13.9464,60.47630600000001,5.738424,5.7
14.0489,60.476156,5.777838,184.3
43.9929,60.512159999999994,5.725404,2.7
14.0489,60.900223,5.617948,65.8
40.3723,61.15450799999999,5.350066,19.9
26.7,61.160205000000005,5.478088,128.1
49.0088,61.204232,5.811211,8.3
11.6538,61.427966000000005,5.169401000000001,3.3
11.7579,61.421609,5.2334510000000005,108.1
20.2215,61.44609200000001,5.335162,45.6
9.3647,61.462956000000005,5.322116,1.5
31.3197,61.675014000000004,5.783222,130.1
31.5798,60.632487,6.431704,54.8
6.6655,60.569184,6.914784,13.6
25.0766,60.746899,7.134759,676.3
29.6549,60.831726,7.118358,43.8
29.4468,60.804002000000004,7.35285,1214.0
21.6429,61.750060999999995,6.276408,57.4
11.3568,60.887457999999995,8.460594,663.7
19.9781,61.16328299999999,7.750692,986.1
16.2992,61.176741,8.390972999999999,472.0
7.6998,61.651647,7.7497929999999995,1033.3
7.0453,60.667444999999994,10.601301,356.0
11.4619,60.800746999999994,10.112017999999999,153.4
12.8289,60.782651,10.647651,197.2
10.9361,60.790333,10.678291999999999,168.3
5.1525,60.883093,10.645797,170.5
31.2314,61.240405,10.058534,343.7
5.1525,61.271742,10.132686999999999,328.7
15.8785,61.114006,10.671124,524.3
9.9898,61.124573999999996,10.695165,699.7
26.8148,61.532876,10.141178,202.9
6.7634,61.999026,5.458976,17.2
25.0363,62.063219,5.926705999999999,24.9
41.76,62.166185999999996,5.568516000000001,3.9
10.1611,62.256071,5.583927,9.0
5.4471,62.364988000000004,5.846615,114.7
50.2573,61.756728,6.245741000000001,15.6
16.1322,62.03365,6.395565,71.4
14.4072,62.048643999999996,6.393757,27.8
17.1797,62.140353000000005,6.249861,88.9
27.76,62.134142000000004,6.299359,197.7
17.9816,61.846025,8.96078,376.7
65.5766,62.34751800000001,8.050175,163.9
24.0,62.805201000000004,7.700295,19.4
6.66,62.840821999999996,7.701925,224.0
13.5133,62.833476,8.300592,25.7
16.6559,62.804584999999996,8.502891,96.6
4.9233,62.891387,8.083062,8.0
19.2096,63.121025,8.568069,8.0
42.6934,62.231331000000004,10.342027,742.6
26.070999999999998,63.111582999999996,10.601726,489.2
36.4892,59.148451,11.556397,83.3
5.5544,59.438701,11.225482000000001,41.9
5.5544,59.435697,11.241683,47.4
5.3448,59.43314399999999,11.279994,60.6
9.7464,59.4806,11.65264,112.8
6.3093,60.320994999999996,11.260019999999999,128.6
11.5672,60.286995,11.194128,150.0
11.6723,60.826503,11.610549,167.7
2.2082,61.195979,11.54901,297.4
8.2021,61.201663,11.506418,246.3
8.5176,61.665298,12.018904,481.5
20.4002,62.507535,11.263389,607.6
10.3471,63.195268999999996,8.930589,18.9
22.419,63.293668000000004,9.728589,85.9
7.2792,63.268184,10.458287,110.5
23.253,63.372868999999994,10.407425,40.9
18.4002,63.381842000000006,10.396675,14.4
26.781,63.14048100000001,10.968042,358.1
4.0577,63.651006,9.904295,37.8
13.6949,63.848701,9.890697,8.2
7.4053,64.241997,10.390436,22.9
5.5021,63.71603199999999,11.352587,55.9
15.4059,64.830095,11.933663000000001,23.7
11.0042,64.801645,11.862156,3.6
9.8038,64.843237,11.971394,95.8
24.7096,64.838852,11.95325,50.0
7.903,63.72116,11.450426,74.4
17.4941,62.35265,6.559334,58.0
5.7835,59.522939,11.245471,31.8
13.4144,60.650263,8.612254,374.6
7.7096,64.227295,10.406153,123.3
5.22,62.133171999999995,7.559238000000001,1349.3
21.4342,59.223845,6.219298,29.3
34.8,64.038102,11.552455,12.5
7.1027,64.46592,10.946658,20.7
11.5044,64.42932900000001,10.959254,64.9
31.9675,59.353813,8.079771000000001,389.6
38.8115,61.579620999999996,6.502653,306.2
11.6265,62.943628000000004,11.107214,271.5
8.4125,61.371818999999995,11.104128999999999,406.3
21.1,60.351842000000005,6.757931,158.0
33.4396,59.367561,7.892581,739.5
13.4051,64.078152,11.632431,20.1
12.6187,59.126284999999996,11.41814,10.2
44.3,59.323002,9.53647,145.2
7.1783,60.417636,7.190417999999999,172.5
3.2364,62.39862900000001,6.8005119999999994,199.6
16.4076,59.866907,6.087542,440.0
55.4174,60.72071700000001,9.713376,186.0
15.815999999999999,60.995104000000005,5.722891000000001,599.5
24.6174,62.788628,8.232292999999999,4.3
44.1018,62.357548,6.894803,14.7
13.1876,63.027127,11.700280000000001,531.0
5.8022,63.796845999999995,11.816394,43.0
3.9562,63.244057,10.16954,127.2
18.2971,61.842305,8.960191,524.7
9.3588,61.029947,9.049017,359.6
8.2037,60.832358,5.883056,25.9
24.528000000000002,59.97063000000001,6.0635449999999995,187.7
25.578000000000003,62.07329300000001,6.9127149999999995,63.5
5.7035,61.52044300000001,5.7955,176.6
21.566999999999997,59.729116000000005,6.627519,782.9
26.572,59.919097,6.187562000000001,750.8
6.287999999999999,60.943698,10.745986,227.1
25.055999999999997,62.24625699999999,6.890174000000001,227.3
24.5,59.507622,6.218006,7.8
37.999,58.358825,6.300171,80.2
44.0725,61.482112,7.440386,191.6
6.5,61.557977,6.336555000000001,262.4
6.0,59.949378,6.616217,350.9
6.9479,61.618866000000004,6.642294000000001,286.7
23.4362,61.609102,6.635325999999999,303.9
13.8805,60.033452000000004,12.371141999999999,133.2
36.4704,61.161372,12.445738,341.4
55.7217,64.556298,12.4777,66.3
30.1116,64.690137,13.215878,353.6
38.874,65.37518299999999,12.700826,5.6
31.713,66.300896,14.350960999999998,108.0
6.364,66.34960799999999,14.342784,16.6
12.3177,66.822241,13.980626,282.3
27.3042,66.875106,13.84261,68.9
29.7678,66.88729599999999,14.153085,425.3
20.6321,66.970862,14.146660999999998,2.7
9.5462,67.02391899999999,15.321610999999999,19.9
4.4138,67.939616,12.981575,1.8
6.4667,68.004201,13.161107999999999,22.1
9.61,67.466473,15.582679999999998,53.1
13.4,68.362655,14.930794,5.8
4.1059,68.365216,14.936124,15.2
5.4403,68.561862,15.362692000000001,32.6
8.1091,68.586646,15.514319,154.4
23.529,68.602589,15.47339,7.8
7.4932,68.610897,15.46858,42.7
15.1918,68.61157800000001,15.581760000000001,6.6
12.9335,68.037607,16.690698,526.5
6.2614,68.237491,16.747107,57.7
21.6586,68.327861,16.786002,84.3
9.6862,68.656705,17.210189,7.4
26.988000000000003,68.62524599999999,17.260847000000002,33.9
4.5164,68.92748900000001,15.776553,21.0
6.4573,68.737853,16.962374,5.3
12.6024,68.608998,16.493108,9.3
7.6031,68.743004,17.004117,6.8
14.8938,69.311689,17.166028,12.3
34.7871,69.433207,17.483038,2.0
29.8944,69.38703199999999,17.797773,47.0
22.1718,66.303985,14.187880999999999,157.5
8.5197,68.241911,14.479522,36.3
10.0594,67.939458,12.981879,7.0
6.364,68.326808,14.652225,5.5
28.644000000000002,66.074229,13.048048,4.9
28.1212,69.235588,20.523863000000002,585.7
19.722,69.600589,20.271241,60.1
27.9129,69.665984,21.10666,67.7
8.3322,69.809345,20.753318,23.8
20.6102,69.963365,18.907725,4.3
31.3499,69.659081,22.217644,613.2
11.7692,69.69160600000001,22.160803,315.7
17.8143,70.11798399999999,22.796744,5.4
11.0124,70.382998,23.702772,227.4
6.046,70.657935,23.714418,17.4
16.1948,69.916531,23.013535,3.2
11.2283,69.829488,25.167115,75.3
21.5931,70.01472199999999,29.115233,8.8
19.2604,70.59872,29.057885,150.0
16.0,69.762349,30.706360999999998,2.2
24.6161,70.773472,25.616455,4.8
9.0,58.722815000000004,6.064961,419.8
20.0312,60.16857099999999,6.671919,1033.3
21.5642,60.18165,6.6932279999999995,1112.1
5.2,61.484726,5.956326,88.0
14.2,61.423472,6.769832000000001,7.5
17.7,61.361534,5.5617849999999995,6.1
9.15,58.801176,6.2634419999999995,92.3
15.0,61.374426,5.261655,43.1
8.0,68.34620699999999,16.928123,18.2
6.6495,65.822425,13.259879000000002,20.4
5.9,61.74426999999999,6.278835,77.8
7.6,58.802028,6.274796,92.7
18.4788,62.340278000000005,6.531834,338.8
0.0,61.276639,7.157259,26.5
16.4,58.64092900000001,6.085791,96.2
17.629,61.694729,6.373533,65.6
13.572000000000001,62.182051,5.793378,31.1
9.243,59.499145,6.5749699999999995,149.4
12.6808,59.89513,9.911384,20.4
17.561,59.100929,7.538773,270.1
13.3,61.746998,6.58131,333.4
5.0,60.830718000000005,5.530037,75.8
39.93,68.174304,17.919127,661.0
22.5794,61.330876,5.413983,68.0
46.2784,58.629862,8.687982,129.9
35.8451,58.629922,8.688104,130.5
22.5648,70.751417,27.355040999999996,18.5
3.3,60.998858,9.927763,521.3
38.0,59.732555000000005,7.544277,577.6
27.6749,58.767697,8.481760000000001,149.3
12.2616,60.08339399999999,8.286923,1089.9
26.2,59.62480600000001,9.953291,22.5
12.0,61.267563,6.51317,14.9
7.3,61.420615000000005,6.109449,135.6
4.5,59.508458,6.5654770000000005,104.1
7.8,61.058567000000004,6.921619000000001,96.8
6.5,62.069652000000005,6.467722,91.9
6.6,66.221786,13.852160999999999,42.2
8.0,61.792345999999995,5.354404,232.8
4.8,63.600235,10.457559,9.5
6.5,58.652958999999996,7.604964,205.5
5.5,61.039976,6.619186,381.3
25.0,62.225602,7.143689,213.0
7.1,62.73852900000001,8.313842999999999,305.9
21.4,62.754863,8.315464,117.0
5.0,62.685993,8.416822999999999,43.0
25.0,60.790566000000005,5.418864,363.4
5.0,59.158365,6.2111019999999995,16.7
5.9,61.782019999999996,6.109528,30.9
6.0,60.467788,8.220798,806.1
16.0,62.04870699999999,6.332186,53.7
13.5,67.31378000000001,15.676101000000001,7.4
5.7,58.329868000000005,6.955235000000001,30.8
43.3466,60.976254000000004,5.280915,5.1
15.0,61.121005000000004,7.330941,6.1
13.3,58.542325,6.734959,185.4
8.0,62.117934999999996,6.027581,34.9
15.9,62.869929000000006,8.622095,9.3
4.8,61.80174,6.508781,100.2
38.0,58.600173999999996,7.673136,192.6
11.5,59.823114000000004,5.987584,7.7
26.1,62.262533999999995,6.500401,11.6
6.0,62.040751,6.422209,113.8
4.6,58.581396,6.695048,54.3
5.2,59.353511,8.304674,263.1
17.4,61.5096,6.287082,234.1
11.28,61.664138,5.912952,220.8
20.44,60.10165,6.913308,1200.0
4.5,58.863815,7.818622,294.5
36.0,59.562936,5.871519999999999,48.8
6.0,58.83681800000001,6.171611,10.5
12.0,59.473942,6.4733339999999995,80.8
6.8,61.920761999999996,7.1830940000000005,74.4
4.3,60.037367,9.146297,255.0
3.9,62.13979200000001,7.439703999999999,916.2
8.2,62.139844,7.4397660000000005,915.2
9.5,67.07390500000001,14.572181,8.0
22.9,60.37484,5.758230999999999,7.4
4.2,58.538755,7.029647,387.4
18.01,61.72511899999999,5.840273000000001,51.2
12.0,60.414313,6.25049,14.2
5.0,59.161687,8.730756,435.4
5.0,59.16168100000001,8.73069,435.6
18.0,62.264103000000006,6.860074000000001,208.1
13.3,59.481640000000006,6.510846,82.2
20.0,62.114402,6.540055000000001,86.9
15.0,62.282863,6.884734,116.1
5.65,60.129321,6.322653,22.1
9.7,60.138886,6.239804,177.3
8.8,60.126435,6.168049,14.3
22.0,60.433067,8.734342,740.6
4.0,70.249593,21.790286,4.5
14.5,61.82909300000001,5.78213,391.2
27.0,61.821713,5.799066000000001,394.5
6.1,60.463876,5.7406120000000005,4.0
14.0,58.60925400000001,6.895575,305.1
21.9,58.542995999999995,6.709784,54.9
12.3,63.03244599999999,8.836884,295.4
7.0,58.976904000000005,6.24297,204.8
6.8,60.39036899999999,9.612392999999999,198.2
5.0,62.961013,9.794758,199.8
5.0,62.83248199999999,9.894929,254.4
19.0,61.683839,6.5209790000000005,170.4
6.3,61.530758999999996,5.459469,29.1
9.0,61.488896,5.705878,5.3
11.4,61.696470999999995,6.522456,143.2
5.1,61.410405000000004,6.092326,338.7
3.0,58.296325,7.349839,91.6
6.5,59.48964399999999,6.439558,119.7
4.0,61.610839,7.296882000000001,193.8
5.4,62.063263,6.2963949999999995,5.2
5.0,69.01551500000001,17.921611,196.1
7.6,59.788287,6.178044,1.8
17.0,60.470356,9.228537,168.2
9.0,62.2289,6.289395,150.8
7.0,60.501987,9.13715,548.3
7.6,60.584633,6.612291,231.0
17.1,59.791456000000004,6.767097,391.6
17.4,60.17154,6.1089970000000005,8.2
19.7,60.384801,6.499802,6.8
5.5,60.462346,5.750458999999999,212.4
44.0,66.944213,14.122051,63.6
26.8,62.212376,6.567568,26.2
20.8,60.664311,8.680959,455.6
26.0,58.662011,8.062453999999999,211.2
16.6,63.446036,9.362722999999999,7.6
8.5,58.322189,6.538469,55.8
7.6,62.6389,11.39671,626.3
6.0,66.624658,13.410058,11.0
12.0,61.599953,7.292476,196.5
10.0,60.827475,9.518792999999999,249.1
35.7,61.999556999999996,5.854638,31.9
8.0,62.694766,9.941145,469.2
9.7,66.934526,13.775967000000001,51.3
16.2,61.752933999999996,6.220785,166.9
8.0,58.641346,8.904489,11.0
24.4,61.834041000000006,5.974903,20.2
15.0,59.793493999999995,6.094221,35.1
8.0,62.930266,12.151988000000001,846.4
7.1,62.66979499999999,8.374669,72.6
8.0,62.771353000000005,8.000995,23.8
6.7,61.406738,11.362926,261.1
11.0,61.671448999999996,6.4244639999999995,252.1
4.5,60.265080000000005,8.931374,401.6
17.1,62.633768999999994,8.299116999999999,191.5
5.1,60.653285,8.776652,466.3
15.5,60.263113,8.976154,304.5
9.0,59.503609999999995,6.535368,84.0
10.0,60.294346,5.923722,88.7
9.0,59.906073,6.4974739999999995,378.6
7.8,61.86949499999999,6.531825,203.8
21.0,60.280322,6.289924,68.7
9.0,65.803165,12.729619,22.6
14.1,68.37703499999999,17.123367000000002,50.8
5.7,58.2345,7.2939039999999995,182.0
17.6,61.447033,7.460703,25.0
16.0,62.802748,11.369936000000001,467.7
4.9,60.44185699999999,9.465977,163.0
4.4,64.867137,12.885107000000001,240.0
4.6,63.05559399999999,9.177448,96.4
8.0,63.41285,10.944374,73.3
4.0,58.159749,7.365916,35.7
10.0,64.641974,13.693304999999999,316.0
10.3,61.198239,7.2241990000000005,150.1
7.3,61.675810999999996,6.40325,67.5
19.0,60.678332999999995,10.352727999999999,137.6
11.0,59.739328,6.518956,531.7
7.3,66.44165100000001,14.259,52.2
10.2,64.273359,12.547991,86.5
5.73,62.202920999999996,6.2538089999999995,126.8
18.0,61.671548,6.379287000000001,71.7
4.35,59.374836,6.44944,138.8
16.0,58.32591899999999,6.3516330000000005,2.9
5.8,62.953051,8.133037,23.0
8.4,61.483854,5.632228,6.7
17.05,66.417748,14.522988,107.5
13.0,60.983575,5.698889,598.4
19.0,60.636182999999996,5.963796,20.2
11.4,61.511390000000006,6.267018,218.7
7.3,64.499178,10.912808,3.1
10.0,59.565626,9.26308,21.4
5.5,58.85675,8.340047,217.7
3.9,58.881997999999996,8.246006,237.6
5.7,62.060804000000005,6.212234,91.1
4.4,61.569373,5.778103,62.5
7.5,61.61830500000001,8.977755,846.6
3.5,60.77829200000001,5.947597,303.3
4.91,62.274836,6.158416000000001,160.8
4.5,62.497592000000004,7.597803,174.7
3.5,60.12430500000001,10.364395,105.8
8.2,63.192274,9.757321000000001,39.1
4.5,62.82549100000001,7.705525,177.3
9.8,61.219789,10.197746,244.8
6.4,60.764629000000006,5.385733999999999,26.5
5.8,60.507096999999995,7.987644,991.4
4.9,63.94888100000001,10.995817,33.5
18.2,59.478232999999996,5.990793,51.5
9.0,60.641957,6.32492,194.6
8.35,58.359811,7.044606,154.9
4.0,63.01849,9.364756,257.4
12.4,64.266277,12.294282,33.0
25.7,62.827031999999996,8.701812,5.4
16.0,60.312199,5.6694510000000005,25.9
15.8,63.092293000000005,9.222992999999999,151.4
22.4,61.149409,6.074121,7.4
9.3,60.128273,6.233356,10.3
3.8,58.541892000000004,7.424548,239.3
7.8,66.803557,13.763357000000001,6.9
7.0,68.20777199999999,17.366152,5.2
9.5,63.673365000000004,10.630911,4.0
9.6,61.281879,6.4977730000000005,36.5
7.2,61.52312,6.424173000000001,475.2
12.1,62.284418,6.67713,119.4
4.9,63.03119399999999,9.697494,170.7
7.0,60.191992000000006,5.760381,22.0
8.0,59.913878000000004,6.015132,133.0
4.0,61.862941000000006,6.098853,112.0
16.5,64.52275300000001,12.426383999999999,31.8
14.0,61.35966,5.667462,6.5
12.8,59.639354000000004,6.298697,24.7
14.3,59.499255000000005,6.007593,134.1
15.5,61.383113,11.142157000000001,266.4
8.5,58.782885,6.092441,273.9
5.5,61.10667900000001,6.128762,20.9
6.6,59.453528000000006,6.357874,60.4
7.88,59.939179,6.007823,140.0
5.0,59.762983999999996,6.067266,6.3
6.0,58.921595999999994,6.1785,119.8
17.2,62.089209999999994,6.853629,63.7
8.4,60.406627,7.376671000000001,927.5
18.0,61.244243999999995,7.656209,34.8
6.9,63.951327,11.65664,120.8
5.3,62.98499399999999,9.770796,177.6
4.5,68.074694,16.391316,4.1
12.8,59.146936,7.541036999999999,303.7
10.5,61.487221999999996,6.120527,237.3
6.1,63.16161700000001,8.677545,64.1
4.28,59.94648000000001,5.961608999999999,9.7
8.11,61.751705,5.951293,5.8
4.9,62.072914000000004,6.799724,209.5
21.1,62.072866000000005,6.799832,209.0
13.6,62.447204000000006,7.490275,102.1
9.5,67.16109300000001,15.405710999999998,5.2
16.0,65.235725,12.657183999999999,39.2
6.0,62.03561800000001,5.886686,16.4
8.25,60.251962,8.83648,483.5
15.0,66.127891,13.572895,5.9
10.0,62.420701,6.946711,4.8
6.1,66.228364,13.966382000000001,186.0
12.0,61.520419999999994,6.340126000000001,218.0
17.6,61.620954000000005,6.442591,64.3
7.0,61.499776000000004,5.9757620000000005,121.1
5.75,66.42541999999999,13.975207000000001,77.5
5.08,60.221633,5.97853,29.5
3.49,60.47897,9.249551,207.7
4.5,61.861654,6.223682,52.2
5.0,59.59044300000001,5.601465,70.1
4.5,59.762315,8.776729,537.7
11.4,60.164823,6.284669,9.3
4.3,58.47034300000001,7.755458,195.9
4.7,60.529782999999995,7.8069,1001.0
4.3,62.482218,7.1626199999999995,64.8
18.6,62.679671,8.137279,16.6
20.5,62.675889,8.157595,158.5
3.6,61.534606999999994,6.235158,222.1
10.8,68.884472,18.420258999999998,84.0
6.7,67.110578,15.462681,11.3
9.85,68.656356,18.784469,324.6
5.5,69.235952,19.835979000000002,75.2
13.2,69.38069399999999,19.644744,51.1
16.1,69.515225,19.25669,30.5
24.0,59.708006999999995,6.857516,757.5
16.5,62.217118000000006,6.909778,322.6
17.0,62.13825799999999,6.611989,18.5
